id,sid,time
11378,11404,30754
13085,11305,30754
13247,11402,30755
14576,11404,30755
15893,11011,30755
11397,11403,30756
13553,11303,30756
10638,11415,30757
15800,11413,30757
11317,11109,30758
11819,11304,30758
12099,11305,30758
12192,11403,30758
12977,11110,30758
13322,11414,30758
13876,11305,30758
11359,11301,30759
12436,11301,30759
12680,11302,30759
13436,11403,30759
17319,11301,30759
19491,11208,30759
10293,11300,30760
10518,11502,30760
10545,11502,30760
13215,11305,30760
13334,11301,30760
14048,11300,30760
14408,11302,30760
15161,11305,30760
15416,11502,30760
17214,11502,30760
18793,11303,30760
19652,11502,30760
19988,11301,30760
15169,11402,30761
16815,11402,30761
10435,11402,30762
15703,11403,30762
15989,11303,30762
17235,11402,30762
17852,11402,30762
18445,11403,30762
19365,11402,30762
19722,11303,30762
19941,11303,30762
11397,11302,30763
14146,11403,30764
10638,11416,30765
11378,11305,30765
12192,11304,30765
13322,11415,30765
15800,11414,30765
11317,11110,30766
11359,11402,30766
13247,11403,30766
14576,11305,30766
19491,11209,30766
12436,11302,30767
13436,11404,30767
17319,11401,30767
13334,11302,30769
14048,11301,30769
19988,11402,30769
10282,11507,30770
10293,11301,30770
10511,11502,30770
10762,11502,30770
11589,11507,30770
11723,11507,30770
12473,11502,30770
12857,11502,30770
14143,11504,30770
15169,11403,30770
15703,11302,30770
16815,11403,30770
18695,11504,30770
18868,11502,30770
10518,11402,30771
10545,11402,30771
17505,11403,30771
18445,11302,30771
10638,11417,30772
13322,11416,30772
15416,11402,30772
15800,11415,30772
17214,11402,30772
17235,11302,30772
10435,11302,30773
14146,11303,30773
17852,11403,30773
19365,11403,30773
19491,11109,30773
19652,11402,30773
13247,11404,30774
17319,11402,30774
13436,11305,30775
14048,11302,30776
11359,11303,30777
10293,11402,30778
14143,11404,30778
16815,11304,30778
10282,11407,30779
11589,11407,30779
11723,11407,30779
13322,11417,30779
15169,11304,30779
18695,11404,30779
19988,11303,30779
10638,11418,30780
12493,11300,30780
12950,11504,30780
13005,11300,30780
14917,11300,30780
15708,11300,30780
15800,11416,30780
17505,11404,30780
17890,11502,30780
19491,11110,30780
10511,11402,30781
10518,11302,30781
10762,11402,30781
12473,11402,30781
10545,11403,30782
12857,11402,30782
13247,11305,30782
17852,11304,30782
18868,11402,30782
19365,11404,30782
15416,11302,30783
17214,11403,30783
19652,11403,30783
17319,11403,30784
11589,11307,30786
14143,11304,30786
10282,11307,30787
10638,11419,30787
11723,11308,30787
13322,11418,30787
15800,11417,30787
18695,11303,30787
12493,11301,30788
10293,11403,30789
10931,11306,30789
12889,11404,30789
12950,11404,30789
13005,11301,30789
17347,11404,30789
17505,11305,30789
10545,11404,30790
11255,11502,30790
11504,11504,30790
11525,11504,30790
14002,11502,30790
14917,11301,30790
15708,11301,30790
17214,11404,30790
18087,11502,30790
19491,11010,30790
10762,11403,30791
12473,11403,30791
17890,11402,30791
19365,11305,30791
19652,11404,30791
10511,11403,30792
17319,11304,30792
11589,11208,30793
12857,11403,30793
18868,11303,30793
10638,11420,30794
11723,11309,30794
13322,11419,30794
10282,11207,30795
12493,11302,30795
15800,11418,30795
10931,11307,30796
13005,11402,30797
10293,11304,30798
11525,11404,30798
12889,11305,30798
12950,11403,30798
17347,11305,30798
10545,11305,30799
10762,11404,30799
11255,11402,30799
11504,11404,30799
12473,11304,30799
14002,11402,30799
14917,11402,30799
15708,11402,30799
10983,11502,30800
10996,11507,30800
11589,11108,30800
11686,11300,30800
12998,11504,30800
14987,11502,30800
17214,11305,30800
17548,11300,30800
17637,11502,30800
17890,11302,30800
18087,11402,30800
18553,11300,30800
10511,11404,30801
10638,11520,30801
11723,11208,30801
13322,11420,30801
19652,11305,30801
10282,11108,30802
12857,11304,30802
15800,11419,30802
10931,11308,30803
13005,11303,30806
11589,11109,30807
12950,11302,30807
10762,11405,30808
10983,11402,30808
11255,11302,30808
11525,11303,30808
11723,11109,30808
13322,11520,30808
14002,11403,30808
17548,11301,30808
10777,11306,30809
10996,11407,30809
11504,11304,30809
11686,11301,30809
11992,11403,30809
12810,11206,30809
12998,11404,30809
14917,11403,30809
14987,11402,30809
15708,11303,30809
15800,11420,30809
17637,11402,30809
18553,11301,30809
19269,11405,30809
10282,11109,30810
10931,11209,30810
12024,11507,30810
12840,11502,30810
12866,11504,30810
14593,11502,30810
15348,11300,30810
16155,11502,30810
16902,11300,30810
18000,11507,30810
18087,11303,30810
18707,11502,30810
19223,11502,30810
10511,11305,30811
11589,11110,30814
10762,11306,30815
11723,11110,30815
13322,11519,30815
14002,11304,30815
17548,11402,30815
10777,11307,30816
11992,11404,30816
12810,11107,30816
15800,11520,30816
10931,11310,30817
10983,11403,30817
10996,11408,30817
11686,11302,30817
12998,11304,30817
14917,11404,30817
17637,11403,30817
18553,11402,30817
19269,11406,30817
10282,11110,30818
12840,11402,30818
12866,11404,30818
14987,11302,30818
18000,11407,30818
11046,11405,30819
12024,11407,30819
14180,11404,30819
14593,11402,30819
15348,11301,30819
16155,11402,30819
16902,11301,30819
11605,11502,30820
11872,11300,30820
13219,11502,30820
13484,11502,30820
15223,11300,30820
15600,11504,30820
16747,11300,30820
17740,11504,30820
18707,11402,30820
19223,11402,30820
12889,11206,30821
17347,11206,30821
10762,11307,30822
10777,11308,30823
12810,11008,30823
17548,11403,30823
10931,11311,30824
10983,11404,30824
10996,11309,30824
11589,11111,30824
11992,11305,30824
15800,11519,30824
17637,11404,30824
19269,11307,30824
18000,11308,30825
11723,11011,30826
12866,11303,30826
14917,11305,30826
16902,11402,30826
18553,11303,30826
11046,11406,30827
12024,11307,30827
12840,11403,30827
15348,11402,30827
12889,11106,30828
14180,11305,30828
14593,11302,30828
15600,11404,30828
16155,11403,30828
17347,11106,30828
10282,11111,30829
10762,11408,30829
11872,11301,30829
11883,11404,30829
15223,11301,30829
16327,11403,30829
16747,11301,30829
17740,11404,30829
19754,11404,30829
10077,11300,30830
10194,11502,30830
10777,11309,30830
11605,11402,30830
12810,10909,30830
13219,11402,30830
14779,11502,30830
14833,11502,30830
17548,11404,30830
18707,11303,30830
19223,11303,30830
10931,11312,30831
10996,11209,30831
13484,11402,30831
19269,11308,30831
18000,11209,30832
10983,11305,30833
17637,11305,30833
11046,11307,30834
12840,11304,30834
12024,11308,30835
12889,11006,30835
17347,11006,30835
10762,11309,30836
15600,11304,30836
16155,11404,30836
16902,11403,30836
11872,11401,30837
12810,10809,30837
15223,11402,30837
15348,11403,30837
16327,11404,30837
16747,11302,30837
10777,11310,30838
10931,11413,30838
10996,11109,30838
11883,11405,30838
17740,11303,30838
19269,11309,30838
10077,11301,30839
12735,11405,30839
14779,11402,30839
17030,11402,30839
18000,11109,30839
19754,11405,30839
10194,11402,30840
11388,11502,30840
11605,11403,30840
12252,11502,30840
13219,11403,30840
13292,11504,30840
14833,11402,30840
15966,11300,30840
17548,11305,30840
19396,11300,30840
11686,11403,30841
13484,11403,30841
11046,11208,30842
12889,10906,30842
17347,11007,30842
10762,11310,30843
12024,11209,30843
16902,11404,30843
11872,11402,30844
12810,10709,30844
10777,11311,30845
10931,11414,30845
10996,11110,30845
15348,11304,30845
16155,11305,30845
19269,11210,30845
10077,11402,30846
11883,11306,30846
18000,11110,30846
11992,11306,30847
12735,11406,30847
15223,11303,30847
16327,11305,30847
11605,11404,30848
13219,11404,30848
13292,11404,30848
14779,11303,30848
19754,11305,30848
11046,11109,30849
11100,11404,30849
11388,11402,30849
12016,11403,30849
12252,11402,30849
12889,10806,30849
13238,11404,30849
15642,11306,30849
15966,11301,30849
17030,11403,30849
17347,10907,30849
19396,11301,30849
10194,11403,30850
10726,11502,30850
10762,11311,30850
11686,11304,30850
12024,11109,30850
12891,11504,30850
13484,11404,30850
13606,11502,30850
14833,11303,30850
15074,11502,30850
15106,11507,30850
15309,11502,30850
15409,11504,30850
15786,11300,30850
16255,11300,30850
16571,11502,30850
18374,11300,30850
19539,11502,30850
19888,11504,30850
12810,10608,30851
16902,11305,30851
10777,11212,30852
10931,11315,30852
11883,11206,30853
14180,11206,30853
11872,11403,30854
11992,11307,30854
12735,11407,30854
10077,11303,30856
10996,11010,30856
11046,11008,30856
11605,11305,30856
12889,10706,30856
13219,11305,30856
15966,11401,30856
17347,10808,30856
18000,11011,30856
19396,11402,30856
10762,11411,30857
12016,11404,30857
13292,11303,30857
15642,11207,30857
17030,11404,30857
10194,11304,30858
11100,11305,30858
12024,11110,30858
12810,10509,30858
10137,11403,30859
10726,11402,30859
10777,11313,30859
10931,11216,30859
11388,11303,30859
12252,11403,30859
12625,11404,30859
12891,11404,30859
13238,11305,30859
13606,11402,30859
15106,11407,30859
15309,11402,30859
15409,11404,30859
15786,11301,30859
16255,11301,30859
16536,11306,30859
18366,11404,30859
18374,11301,30859
19888,11404,30859
10804,11300,30860
11883,11106,30860
14180,11106,30860
14372,11300,30860
14991,11507,30860
15074,11402,30860
16571,11402,30860
17880,11502,30860
18557,11502,30860
19539,11402,30860
11992,11308,30861
13484,11305,30861
16747,11402,30861
12735,11408,30862
11046,10909,30863
11872,11404,30863
12889,10607,30863
15966,11402,30863
17347,10709,30863
10762,11410,30864
15642,11308,30864
19396,11403,30864
12810,10409,30865
10777,11314,30866
10931,11116,30866
12016,11305,30866
12252,11304,30866
16255,11402,30866
16536,11307,30866
17030,11405,30866
10137,11404,30867
11883,11107,30867
14180,11107,30867
15106,11308,30867
15786,11302,30867
18374,11402,30867
10726,11302,30868
11992,11309,30868
12625,11305,30868
13606,11303,30868
15309,11303,30868
10804,11301,30869
12024,11010,30869
12577,11405,30869
12735,11308,30869
12891,11305,30869
13021,11404,30869
14372,11301,30869
14991,11407,30869
15196,11404,30869
15409,11304,30869
16576,11206,30869
17636,11403,30869
17880,11402,30869
18366,11305,30869
18557,11402,30869
10218,11300,30870
10887,11300,30870
11046,10809,30870
11522,11502,30870
11850,11300,30870
12082,11502,30870
12132,11502,30870
12889,10507,30870
13588,11300,30870
13642,11502,30870
14431,11300,30870
14533,11504,30870
15074,11403,30870
15234,11507,30870
15506,11300,30870
16571,11403,30870
16862,11502,30870
17347,10609,30870
19539,11403,30870
19888,11304,30870
16747,11303,30871
19396,11304,30871
12810,10410,30872
15642,11309,30872
10762,21411,30873
10777,11315,30873
10931,11115,30873
16327,11206,30873
16536,11308,30873
11872,11305,30874
11883,11108,30874
14180,11108,30874
15966,11403,30874
17030,11305,30874
11992,11310,30875
15106,11209,30875
19754,11306,30875
14372,11402,30876
16576,11106,30876
10137,11305,30877
10804,11402,30877
11046,10709,30877
12577,11306,30877
12735,11309,30877
14991,11307,30877
16255,11403,30877
17347,10509,30877
17636,11404,30877
11522,11402,30878
13021,11405,30878
14533,11404,30878
15074,11404,30878
16571,11304,30878
18374,11403,30878
19539,11404,30878
10218,11301,30879
10887,11301,30879
11850,11301,30879
12082,11402,30879
12810,10411,30879
15234,11407,30879
16907,11403,30879
17880,11303,30879
19996,11404,30879
10146,11502,30880
10415,11502,30880
10777,11316,30880
10911,11504,30880
10931,11015,30880
11252,11300,30880
11425,11504,30880
12132,11402,30880
13092,11502,30880
13367,11300,30880
13588,11301,30880
13642,11402,30880
13947,11502,30880
14431,11301,30880
14554,11504,30880
14726,11502,30880
15196,11405,30880
15506,11301,30880
15642,11310,30880
16233,11300,30880
16327,11106,30880
16493,11502,30880
16738,11502,30880
16862,11402,30880
18557,11403,30880
14180,11109,30881
16536,11309,30881
11992,11311,30882
15106,11109,30882
19754,11207,30882
15966,11304,30883
16576,11006,30883
11046,10609,30884
14991,11208,30884
17347,10510,30884
11100,11306,30885
12577,11307,30885
12735,11310,30885
13021,11306,30885
14372,11403,30885
10218,11402,30886
14533,11305,30886
16255,11404,30886
17636,11405,30886
18374,11304,30886
10777,11317,30887
10804,11403,30887
10887,11402,30887
10931,10915,30887
11850,11402,30887
13238,11306,30887
15074,11305,30887
15234,11307,30887
16327,11006,30887
16907,11404,30887
19539,11305,30887
10911,11404,30888
11522,11403,30888
12082,11403,30888
14180,11009,30888
15642,11411,30888
18557,11404,30888
19996,11405,30888
10762,21410,30889
11252,11301,30889
11425,11404,30889
11992,11412,30889
13588,11401,30889
14431,11402,30889
15196,11306,30889
15506,11402,30889
16536,11310,30889
17635,11306,30889
19754,11208,30889
10146,11402,30890
10415,11402,30890
12132,11303,30890
13092,11402,30890
13283,11502,30890
13435,11504,30890
13642,11303,30890
13901,11502,30890
13947,11402,30890
14554,11404,30890
15106,11110,30890
15429,11502,30890
16179,11502,30890
16226,11504,30890
16233,11301,30890
16576,10906,30890
18289,11300,30890
18468,11502,30890
18807,11507,30890
11046,10509,30891
13367,11301,30891
14726,11402,30891
14991,11209,30891
16493,11402,30891
16738,11402,30891
16862,11403,30891
17347,10511,30891
11100,11207,30892
12577,11308,30892
13021,11206,30892
12735,11311,30893
14372,11304,30893
10777,11318,30894
10931,10815,30894
12016,11206,30894
16327,10907,30894
17636,11306,30894
13238,11307,30895
14180,10909,30895
15234,11208,30895
15642,11410,30895
16255,11305,30895
10218,11403,30896
10762,21309,30896
10804,11304,30896
11522,11304,30896
11992,11413,30896
12082,11304,30896
13588,11402,30896
16907,11305,30896
19996,11305,30896
10887,11303,30897
10911,11403,30897
11252,11302,30897
11850,11403,30897
12625,11206,30897
16536,11311,30897
16576,10807,30897
17635,11307,30897
18557,11305,30897
19754,11209,30897
11046,10510,30898
14991,11109,30898
15196,11307,30898
16233,11401,30898
18366,11306,30898
11100,11208,30899
11425,11303,30899
12577,11309,30899
13021,11107,30899
13435,11404,30899
14431,11403,30899
15506,11303,30899
15595,11404,30899
16226,11404,30899
18289,11301,30899
18807,11407,30899
11901,11300,30900
11969,11300,30900
12029,11502,30900
12571,11504,30900
12735,11312,30900
13367,11402,30900
13938,11502,30900
14554,11305,30900
15096,11507,30900
15106,11011,30900
15429,11402,30900
15469,11502,30900
16608,11504,30900
16862,11304,30900
18907,11502,30900
19204,11502,30900
19236,11300,30900
10146,11403,30901
10415,11302,30901
10777,11419,30901
10931,10715,30901
12016,11106,30901
13092,11403,30901
13283,11402,30901
13901,11402,30901
13947,11302,30901
16179,11402,30901
16327,10808,30901
18468,11402,30901
13238,11308,30902
14180,10809,30902
17636,11307,30902
10762,21209,30903
11992,11414,30903
14726,11403,30903
15234,11109,30903
16738,11403,30903
17030,11206,30903
15642,21411,30904
16493,11303,30904
16576,10708,30904
17635,11308,30904
10218,11304,30905
10911,11302,30905
11850,11304,30905
12625,11106,30905
14991,11110,30905
16233,11402,30905
16536,11312,30905
18366,11307,30905
11100,11209,30906
12577,11310,30906
13021,11008,30906
15196,11308,30906
18289,11302,30906
18807,11307,30906
10137,11306,30907
12735,11313,30907
13435,11304,30907
14431,11304,30907
15595,11305,30907
10777,11420,30908
10931,10615,30908
11901,11301,30908
12016,11006,30908
13588,11303,30908
15096,11407,30908
16226,11304,30908
16327,10709,30908
16608,11404,30908
10404,11404,30909
11642,11405,30909
11969,11301,30909
12571,11404,30909
13238,11309,30909
14180,10709,30909
14336,11403,30909
15974,11206,30909
18047,11404,30909
19031,11206,30909
10146,11304,30910
10331,11502,30910
10762,21109,30910
11658,11504,30910
11760,11504,30910
11904,11300,30910
11979,11504,30910
11992,11315,30910
12034,11300,30910
13092,11404,30910
13966,11300,30910
14601,11502,30910
15431,11300,30910
15469,11402,30910
16160,11504,30910
16212,11507,30910
17030,11106,30910
17187,11502,30910
17636,11308,30910
19236,11301,30910
19831,11502,30910
12029,11402,30911
13367,11403,30911
13938,11402,30911
15234,11110,30911
15429,11303,30911
16576,10608,30911
17635,11209,30911
18907,11402,30911
12625,11007,30912
13283,11302,30912
13901,11302,30912
16179,11403,30912
16738,11304,30912
18468,11302,30912
19204,11402,30912
11100,11310,30913
12577,11311,30913
13021,11009,30913
14726,11404,30913
16536,11313,30913
18366,11308,30913
10137,11307,30914
12735,11314,30914
15196,11409,30914
18807,11208,30914
10777,11321,30915
10931,10616,30915
11901,11402,30915
12016,11007,30915
14991,11010,30915
15096,11308,30915
16327,10609,30915
16608,11303,30915
11969,11302,30916
13238,11310,30916
14180,10609,30916
16233,11303,30916
10762,21009,30917
11642,11305,30917
11992,11216,30917
15974,11207,30917
17030,11006,30917
19031,11106,30917
10404,11405,30918
11658,11404,30918
12571,11403,30918
14336,11404,30918
16212,11407,30918
16576,10609,30918
17635,11210,30918
17636,11309,30918
18047,11305,30918
11760,11404,30919
11904,11301,30919
12034,11301,30919
12625,10907,30919
13092,11305,30919
14391,11404,30919
14517,11206,30919
17347,10510,30919
18823,11404,30919
19019,11306,30919
19236,11402,30919
11100,11311,30920
11252,11403,30920
11923,11300,30920
11979,11404,30920
11988,11502,30920
12443,11502,30920
12577,11312,30920
13021,10909,30920
13367,11304,30920
13505,11502,30920
13747,11300,30920
13966,11301,30920
15431,11301,30920
15469,11403,30920
15642,21410,30920
16160,11404,30920
16790,11502,30920
18395,11504,30920
18406,11300,30920
10331,11402,30921
12735,11315,30921
14601,11402,30921
15196,11310,30921
16179,11304,30921
16536,11314,30921
17187,11402,30921
18366,11309,30921
18807,11209,30921
19831,11402,30921
10137,11308,30922
10777,11322,30922
10931,10517,30922
12016,10908,30922
12029,11403,30922
13938,11403,30922
15096,11208,30922
15234,11011,30922
16327,10509,30922
18907,11303,30922
19204,11403,30922
13238,11311,30923
14180,10509,30923
14726,11305,30923
10762,20909,30924
11992,11116,30924
15974,11107,30924
17030,10906,30924
19031,11007,30924
11901,11403,30925
16212,11308,30925
17635,11311,30925
17636,11310,30925
10404,11406,30926
12571,11302,30926
12625,10808,30926
14517,11106,30926
16576,10509,30926
16907,11206,30926
17347,10509,30926
19019,11307,30926
19996,11206,30926
11100,11412,30927
11658,11304,30927
11904,11302,30927
12034,11302,30927
12577,11313,30927
13021,10809,30927
14336,11405,30927
15642,21309,30927
11252,11404,30928
12735,11316,30928
13966,11302,30928
15431,11302,30928
15469,11404,30928
16536,11315,30928
18366,11310,30928
18807,11109,30928
18823,11405,30928
10402,11306,30929
10777,11323,30929
10931,10417,30929
11760,11304,30929
11923,11301,30929
12016,10808,30929
14391,11305,30929
14968,11306,30929
15096,11109,30929
15196,11311,30929
16327,10510,30929
17850,11403,30929
18395,11404,30929
10123,11502,30930
10137,11208,30930
10778,11504,30930
11938,11300,30930
11979,11303,30930
13238,11312,30930
13272,11502,30930
13505,11402,30930
13747,11301,30930
13929,11502,30930
14180,10510,30930
15176,11504,30930
17952,11502,30930
18406,11301,30930
19236,11303,30930
19507,11502,30930
19857,11502,30930
19912,11502,30930
19916,11502,30930
10762,20809,30931
11988,11402,30931
11992,11017,30931
12029,11304,30931
12443,11402,30931
13938,11304,30931
14601,11303,30931
15974,11008,30931
16160,11304,30931
16790,11402,30931
17030,10806,30931
18289,11402,30931
19031,10908,30931
19204,11404,30931
10331,11302,30932
16212,11209,30932
17187,11403,30932
17635,11312,30932
19831,11302,30932
10404,11307,30933
12625,10709,30933
14517,11107,30933
16907,11106,30933
17636,11411,30933
19019,11308,30933
19996,11107,30933
11100,11313,30934
11901,11404,30934
12577,11314,30934
13021,10709,30934
15642,21209,30934
16576,10510,30934
17347,10609,30934
12735,11417,30935
14336,11406,30935
16536,11216,30935
18807,11110,30935
10402,11307,30936
10777,11324,30936
10931,10317,30936
11923,11402,30936
12016,10709,30936
14968,11307,30936
15096,11110,30936
18366,11311,30936
18823,11406,30936
10137,11108,30937
11252,11305,30937
13238,11313,30937
15196,11412,30937
15595,11206,30937
10762,20709,30938
10778,11404,30938
11992,10918,30938
13747,11402,30938
15469,11305,30938
15974,10909,30938
17030,10707,30938
17850,11404,30938
19031,10809,30938
10891,11403,30939
11819,11405,30939
11938,11301,30939
13024,11404,30939
13505,11302,30939
13799,11403,30939
15176,11404,30939
15817,11404,30939
16212,11109,30939
16424,11306,30939
17187,11404,30939
17505,11206,30939
17635,11313,30939
18392,11403,30939
18395,11303,30939
18406,11302,30939
19761,11404,30939
10123,11402,30940
10397,11502,30940
10711,11502,30940
11033,11502,30940
12625,10609,30940
12716,11502,30940
12900,11502,30940
13504,11502,30940
14108,11502,30940
14517,11008,30940
14802,11300,30940
16907,11006,30940
17636,11410,30940
17868,11507,30940
17902,11502,30940
18607,11507,30940
19019,11309,30940
19137,11507,30940
19204,11305,30940
19829,11504,30940
19996,11006,30940
10404,11308,30941
11100,11314,30941
11988,11302,30941
12443,11403,30941
12577,11315,30941
13021,10608,30941
13272,11402,30941
13929,11402,30941
15642,21109,30941
16790,11403,30941
17347,10709,30941
17952,11402,30941
18289,11303,30941
19507,11402,30941
14336,11306,30942
16536,11116,30942
19857,11402,30942
19912,11402,30942
10402,11308,30943
10777,11325,30943
11901,11305,30943
12735,11318,30943
16576,10511,30943
18366,11312,30943
18823,11407,30943
19916,11402,30943
12016,10609,30944
13238,11314,30944
14968,11308,30944
15196,11413,30944
15595,11106,30944
10137,11008,30945
10762,20710,30945
11992,10818,30945
15974,10809,30945
17030,10608,30945
18807,11111,30945
19031,10709,30945
10891,11404,30946
11642,11206,30946
11923,11303,30946
11938,11302,30946
15096,11011,30946
16212,11110,30946
16424,11307,30946
17635,11314,30946
10778,11403,30947
11819,11306,30947
12625,10509,30947
13799,11404,30947
14517,10909,30947
16907,11007,30947
17505,11106,30947
18392,11404,30947
19019,11310,30947
19996,10906,30947
10404,11309,30948
11100,11315,30948
12577,11216,30948
13021,10509,30948
14802,11301,30948
15642,21009,30948
17347,10809,30948
17850,11405,30948
17868,11407,30948
18047,11306,30948
10473,11206,30949
12443,11404,30949
13024,11405,30949
13747,11403,30949
14048,11403,30949
14104,11403,30949
14336,11206,30949
15176,11305,30949
15989,11404,30949
16536,11015,30949
16790,11404,30949
17556,11306,30949
17636,21411,30949
18268,11403,30949
18352,11405,30949
18607,11407,30949
19137,11407,30949
19829,11404,30949
10123,11303,30950
10205,11502,30950
10402,11309,30950
10625,11502,30950
10777,11326,30950
12735,11319,30950
13377,11502,30950
14041,11300,30950
15817,11305,30950
15934,11502,30950
16267,11502,30950
17023,11300,30950
17187,11305,30950
18265,11502,30950
18366,11313,30950
18823,11408,30950
19366,11502,30950
19761,11405,30950
10397,11402,30951
12016,10509,30951
13238,11315,30951
13272,11302,30951
13929,11403,30951
15196,11414,30951
15595,11006,30951
17952,11302,30951
19507,11303,30951
10711,11402,30952
10762,20611,30952
11033,11402,30952
11992,10718,30952
14968,11309,30952
17030,10509,30952
10137,10909,30953
11642,11106,30953
12716,11402,30953
12900,11402,30953
15974,10709,30953
16424,11308,30953
17635,11315,30953
19857,11303,30953
19912,11302,30953
12625,10510,30954
13504,11402,30954
14108,11402,30954
14517,10809,30954
16907,10908,30954
17902,11402,30954
19019,11311,30954
19996,10807,30954
10404,11310,30955
10778,11302,30955
11100,11216,30955
11819,11307,30955
12577,11116,30955
13021,10409,30955
14802,11401,30955
15642,20909,30955
17347,10909,30955
17505,11007,30955
17868,11307,30955
19916,11303,30955
10473,11107,30956
10891,11305,30956
16212,11011,30956
16536,10915,30956
17850,11406,30956
18047,11307,30956
10402,11310,30957
10777,11327,30957
12735,11320,30957
13024,11406,30957
13747,11404,30957
14048,11404,30957
14336,11106,30957
17556,11307,30957
18366,11314,30957
18607,11308,30957
19137,11308,30957
13238,11316,30958
13799,11405,30958
14104,11404,30958
14391,11306,30958
15196,11315,30958
15595,10906,30958
18268,11404,30958
18352,11306,30958
18392,11405,30958
10172,11403,30959
10976,11403,30959
11992,10618,30959
12016,10510,30959
12493,11403,30959
14041,11301,30959
14528,11404,30959
15228,11402,30959
16157,11403,30959
17023,11301,30959
17235,11403,30959
19063,11403,30959
19761,11306,30959
10136,11300,30960
11098,11504,30960
11642,11006,30960
12443,11305,30960
13872,11502,30960
13929,11304,30960
14928,11300,30960
14968,11310,30960
15989,11305,30960
16424,11309,30960
16790,11305,30960
17030,10409,30960
17635,11216,30960
19306,11507,30960
19343,11502,30960
19356,11502,30960
10137,10809,30961
14517,10709,30961
15974,10609,30961
16907,10809,30961
19019,11312,30961
19829,11304,30961
10205,11402,30962
10397,11403,30962
10404,11411,30962
10473,11008,30962
10625,11402,30962
10711,11403,30962
11033,11403,30962
11100,11116,30962
11819,11308,30962
12577,11015,30962
13021,10410,30962
14802,11402,30962
15642,20809,30962
17347,11009,30962
17505,10907,30962
17868,11208,30962
12716,11403,30963
13377,11402,30963
15934,11402,30963
16267,11402,30963
16536,10816,30963
17850,11307,30963
10402,11411,30964
10777,11427,30964
12735,11221,30964
12900,11403,30964
14336,11107,30964
18047,11308,30964
18265,11402,30964
18366,11315,30964
18607,11209,30964
19137,11209,30964
19366,11402,30964
13024,11307,30965
13238,11216,30965
13504,11302,30965
14108,11303,30965
14391,11307,30965
15595,10807,30965
17636,21410,30965
17902,11403,30965
10172,11404,30966
11992,10518,30966
14041,11302,30966
15196,11216,30966
17556,11308,30966
18352,11207,30966
10976,11404,30967
11642,10907,30967
12493,11404,30967
13799,11305,30967
14048,11405,30967
16424,11310,30967
17023,11401,30967
17030,10410,30967
17635,11116,30967
18392,11406,30967
19761,11206,30967
10473,10909,30968
11098,11404,30968
13747,11305,30968
14517,10609,30968
14968,11411,30968
15974,10509,30968
16157,11404,30968
17235,11404,30968
19019,11313,30968
19063,11404,30968
10136,11301,30969
10137,10709,30969
10404,11410,30969
11100,11017,30969
12810,10410,30969
13021,10411,30969
14104,11405,30969
14928,11301,30969
15642,20709,30969
16327,10509,30969
16815,11405,30969
16842,11405,30969
16907,10709,30969
17347,11109,30969
17505,10908,30969
17868,11209,30969
18268,11305,30969
18274,11404,30969
19306,11407,30969
10295,11502,30970
11809,11502,30970
11819,11309,30970
11874,11507,30970
12434,11502,30970
12674,11504,30970
12811,11300,30970
14528,11305,30970
15228,11403,30970
16536,10817,30970
17454,11507,30970
18548,11502,30970
18678,11507,30970
19401,11502,30970
10397,11304,30971
10402,11412,30971
10777,11527,30971
12735,11322,30971
14336,11006,30971
17850,11308,30971
18366,11216,30971
18607,11109,30971
19137,11109,30971
10711,11304,30972
11033,11304,30972
13238,11116,30972
13872,11402,30972
15595,10708,30972
17636,21309,30972
18047,11309,30972
19343,11402,30972
19356,11402,30972
10205,11403,30973
10625,11303,30973
11992,10418,30973
13024,11207,30973
14802,11403,30973
18352,11107,30973
10473,10809,30974
11642,10808,30974
12716,11304,30974
13377,11403,30974
14391,11308,30974
15196,11116,30974
16424,11311,30974
17023,11402,30974
17030,10411,30974
17635,11017,30974
18392,11307,30974
19761,11107,30974
12900,11304,30975
14048,11306,30975
14517,10509,30975
15934,11302,30975
15974,10409,30975
16267,11403,30975
19019,11314,30975
10172,11305,30976
11100,11018,30976
14968,11410,30976
15642,20609,30976
16327,10609,30976
17347,11210,30976
17505,10808,30976
18265,11403,30976
19366,11302,30976
10136,11302,30977
10137,10609,30977
10976,11305,30977
11819,11310,30977
12493,11305,30977
12810,10409,30977
14104,11306,30977
14928,11402,30977
16815,11305,30977
16842,11406,30977
16907,10609,30977
17868,11109,30977
17902,11304,30977
19306,11308,30977
10402,11313,30978
10404,21411,30978
11098,11303,30978
12735,11323,30978
12811,11301,30978
14336,10906,30978
17454,11407,30978
18607,11110,30978
19137,11110,30978
10545,11206,30979
11874,11407,30979
12625,10509,30979
12674,11404,30979
12857,11405,30979
12982,11206,30979
13238,11017,30979
15010,11404,30979
15595,10608,30979
15817,11306,30979
16157,11405,30979
17235,11405,30979
17636,21209,30979
17850,11309,30979
18047,11310,30979
18366,11116,30979
18678,11407,30979
18902,11404,30979
19063,11305,30979
10046,11502,30980
10295,11402,30980
10473,10709,30980
11809,11402,30980
11992,10318,30980
12434,11402,30980
14256,11502,30980
14420,11502,30980
15228,11404,30980
16708,11502,30980
18274,11305,30980
18352,11108,30980
19490,11504,30980
10205,11304,30981
11642,10709,30981
13024,11107,30981
16424,11312,30981
17635,10918,30981
