id,sid,time
16065,20809,27286
17054,20809,27286
11532,21009,27288
11026,20709,27290
11143,20710,27290
19627,21410,27291
10762,11416,27292
11251,11410,27292
15408,21411,27292
12602,11203,27293
17054,20709,27293
11165,11410,27294
16065,20909,27294
11532,21109,27295
11026,20710,27297
11143,20711,27297
19627,21411,27298
10762,11417,27299
17054,20710,27300
11251,21411,27301
15408,11410,27301
16065,21009,27301
11532,21210,27302
11165,21411,27303
11026,20611,27304
10762,11318,27306
17054,20711,27307
19627,11410,27307
16065,21109,27308
11143,20710,27309
11532,21310,27309
10762,11418,27313
16065,21210,27315
11143,20709,27316
11532,21410,27316
11251,21410,27317
15408,11411,27317
11165,21410,27319
17054,20710,27319
10762,11419,27320
13322,11300,27320
16065,21311,27322
11143,20809,27323
11532,21411,27323
19627,11411,27323
11251,21310,27324
15408,11310,27324
17054,20709,27326
10762,11420,27327
11165,21309,27327
13322,11301,27328
16065,21310,27329
11143,20909,27330
19627,11310,27330
11251,21209,27331
15408,11309,27331
11532,11410,27332
17054,20809,27333
10762,11520,27334
11165,21209,27334
13322,11302,27335
11143,21009,27337
16065,21410,27337
19627,11309,27337
11251,21109,27338
15408,11208,27338
17054,20908,27340
10762,11519,27341
11165,21109,27342
13322,11403,27342
11143,21109,27344
16065,21411,27344
19627,11308,27344
11251,21009,27345
15408,11207,27345
17054,21008,27347
11532,11411,27348
13322,11404,27349
11165,21009,27350
19627,11407,27350
11143,21210,27352
11251,20909,27352
15408,11206,27352
16065,11410,27353
17054,21108,27354
11532,11310,27355
13322,11305,27356
19627,11406,27357
11165,20909,27358
11143,21310,27359
11251,20809,27359
15408,11205,27359
17054,21209,27361
11532,11209,27362
13322,11306,27363
19627,11405,27363
11143,21410,27366
11165,20809,27366
11251,20709,27366
15408,11204,27367
17054,21310,27368
11532,11208,27369
16065,11411,27369
13322,11307,27370
11143,21411,27373
11251,20710,27373
11165,20709,27374
15408,11203,27375
17054,21410,27375
11532,11207,27376
16065,11310,27376
13322,11308,27377
11251,20610,27380
11165,20710,27381
11143,11410,27382
17054,21411,27382
11532,11206,27383
16065,11210,27383
13322,11309,27384
11165,20611,27388
11532,11205,27390
16065,11209,27390
13322,11310,27391
17054,11410,27391
16065,11208,27397
11143,11411,27398
11532,11204,27398
13322,11411,27398
11165,20710,27399
11251,20710,27399
16310,11504,27400
16065,11207,27404
11143,11310,27405
13322,11410,27405
11165,20709,27406
11251,20709,27406
11532,11203,27406
17054,11411,27407
16310,11404,27408
16065,11206,27411
11143,11409,27412
11165,20809,27413
11251,20809,27413
13322,21411,27414
17054,11311,27414
16310,11405,27415
16065,11205,27418
11143,11408,27419
11165,20909,27420
11251,20909,27420
17054,11211,27421
16310,11305,27423
11143,11407,27426
11165,21009,27427
11251,21008,27427
17054,11210,27428
13322,21410,27430
16310,11306,27430
11165,21109,27434
11251,21108,27434
17054,11109,27435
13322,21310,27437
16310,11307,27437
11165,21210,27441
11251,21208,27441
17054,11108,27442
13322,21210,27444
16310,11208,27444
11165,21310,27448
11251,21309,27448
17054,11107,27449
13322,21209,27451
16310,11309,27451
11165,21410,27455
11251,21410,27455
17054,11206,27456
13322,21109,27458
16310,11310,27458
11165,21411,27462
11251,21411,27462
17054,11205,27463
13322,21009,27465
16310,11411,27465
11165,11410,27471
11251,11410,27471
13322,20909,27472
16310,11410,27472
13322,20809,27479
16310,21411,27481
13322,20709,27486
11165,11411,27487
11251,11411,27487
13322,20710,27493
11165,11412,27494
11251,11310,27494
16310,21410,27497
13322,20610,27500
11165,11413,27501
11251,11209,27501
16310,21310,27504
11165,11414,27508
11251,11208,27508
16310,21209,27511
11165,11415,27515
11251,11307,27515
16310,21109,27518
11251,11206,27522
16310,21009,27525
11251,11205,27529
16310,20909,27532
11251,11204,27538
16310,20809,27539
16310,20709,27546
11251,11203,27547
13322,20710,27549
16310,20710,27553
11251,11202,27556
13322,20709,27556
16310,20610,27560
13322,20808,27563
13322,20908,27570
13322,21007,27577
13322,21107,27584
13322,21208,27591
13322,21308,27598
13322,21409,27605
13322,21410,27612
13322,21411,27619
13322,11410,27628
13322,11411,27644
13322,11412,27651
13322,11413,27658
13322,11414,27665
13322,11415,27672
13322,11416,27679
13322,11417,27686
13322,11418,27693
13322,11319,27700
13322,11420,27707
13322,11520,27714
13322,11519,27721
13460,11502,27740
13460,11402,27748
13460,11403,27756
13460,11404,27763
13460,11405,27770
13460,11306,27778
13460,11307,27785
13460,11308,27792
13460,11309,27799
13460,11310,27806
13460,11411,27813
13460,11410,27820
13890,11502,27820
13890,11402,27828
13460,21411,27829
13890,11403,27836
13890,11404,27843
13460,21410,27845
13890,11305,27850
13460,21309,27852
13890,11406,27857
13460,21209,27859
13890,11307,27864
13460,21109,27866
13890,11208,27871
13460,21009,27873
13890,11209,27878
13460,20909,27880
13890,11309,27885
13460,20809,27887
13890,11310,27892
13460,20709,27894
13890,11411,27899
13460,20710,27901
13890,11410,27906
13460,20611,27908
13890,21411,27915
13890,21410,27931
13890,21310,27938
13890,21210,27945
13890,21109,27952
13890,21009,27959
13890,20909,27966
13890,20809,27973
13890,20709,27980
13890,20710,27987
13890,20611,27994
14461,11507,28000
14461,11407,28009
14461,11308,28017
14461,11208,28024
14461,11109,28031
14461,11110,28038
14461,11011,28045
13460,20711,28189
13460,20710,28196
16310,20710,28199
13460,20709,28203
16310,20709,28206
11026,20710,28209
13460,20808,28210
16310,20809,28213
11026,20709,28216
13460,20908,28217
13890,20711,28219
16310,20909,28220
11026,20809,28223
13460,20909,28224
13890,20710,28226
16310,21009,28227
11026,20909,28230
13460,21009,28231
13890,20709,28233
16310,21109,28234
11026,21009,28237
13460,21109,28238
13890,20809,28240
16310,21210,28241
11026,21109,28244
13460,21210,28245
13890,20909,28247
16310,21310,28248
14863,20710,28249
11026,21210,28251
13460,21310,28252
13890,21009,28254
16310,21410,28255
14863,20709,28256
11026,21310,28258
13460,21410,28259
19617,20710,28259
13890,21109,28261
16310,21411,28262
14863,20809,28263
11026,21410,28265
13460,21411,28266
19617,20709,28266
13890,21209,28268
14863,20909,28270
16310,11410,28271
11026,21411,28272
19617,20809,28273
13460,11410,28275
13890,21310,28275
14863,21009,28277
19617,20909,28280
11026,11410,28281
13890,21410,28282
14863,21109,28284
16310,11411,28287
19617,21009,28287
13890,21411,28289
13460,11411,28291
14863,21210,28291
16310,11412,28294
19617,21109,28294
11026,11411,28297
13460,11312,28298
13890,11410,28298
14863,21309,28298
16310,11313,28301
19617,21210,28301
11026,11412,28304
13460,11313,28305
14863,21409,28305
16310,11314,28308
19617,21310,28308
11026,11413,28311
13460,11214,28312
14863,21410,28312
13890,11411,28314
16310,11315,28315
19617,21410,28315
11026,11314,28318
13460,11315,28319
14863,21411,28319
13890,11311,28321
16310,11216,28322
19617,21411,28322
11026,11315,28325
13460,11216,28326
13890,11312,28328
14863,11410,28328
16310,11116,28329
12805,11502,28330
19617,11410,28331
11026,11216,28332
13460,11116,28333
13890,11313,28335
16310,11017,28336
12805,11402,28338
11026,11116,28339
13460,11117,28340
13890,11314,28342
16310,10918,28343
14863,11411,28344
11026,11015,28346
12805,11403,28346
13460,11118,28347
19617,11411,28347
13890,11315,28349
16310,10818,28350
14863,11412,28351
11026,10915,28353
12805,11404,28353
19617,11412,28354
13890,11216,28356
14863,11313,28358
11026,10815,28360
12805,11305,28360
19617,11313,28361
13890,11116,28363
14863,11314,28365
12805,11306,28367
19617,11414,28368
13890,11117,28370
14863,11315,28372
12805,11307,28374
19617,11315,28375
13890,11118,28377
14863,11216,28379
12805,11308,28381
19617,11216,28382
13890,11018,28384
14863,11116,28386
12805,11309,28388
19617,11116,28389
13890,10918,28391
14863,11115,28393
12805,11310,28395
19617,11015,28396
13890,10818,28398
12805,11311,28402
19617,10915,28403
13890,10718,28405
12805,11411,28409
19617,10815,28410
13890,10618,28412
12805,11410,28416
19617,10715,28417
13890,10518,28419
19617,10615,28424
12805,21411,28425
19617,10515,28431
12805,21410,28441
12805,21409,28448
12805,21309,28455
12805,21209,28462
12805,21109,28469
12805,21009,28476
12805,20909,28483
12805,20809,28490
12805,20709,28497
12805,20710,28504
12805,20610,28511
12534,11502,28760
14649,11504,28760
14715,11502,28760
16453,11502,28760
12534,11402,28769
14649,11404,28769
14715,11402,28769
16453,11402,28769
11170,11300,28770
14090,11300,28770
14628,11502,28770
14868,11504,28770
15701,11300,28770
16737,11300,28770
16802,11300,28770
18812,11502,28770
12534,11303,28777
14649,11403,28777
14715,11403,28777
16453,11403,28777
14628,11402,28778
11170,11301,28779
14090,11301,28779
14868,11404,28779
15701,11301,28779
16737,11301,28779
18812,11402,28779
10077,11300,28780
11901,11502,28780
13041,11502,28780
14533,11502,28780
14593,11504,28780
17636,11300,28780
18616,11504,28780
16802,11301,28781
14649,11302,28784
14715,11304,28784
16453,11304,28784
14628,11403,28786
11170,11302,28787
14868,11403,28787
15701,11402,28787
16737,11302,28787
18812,11403,28787
14090,11401,28788
14593,11404,28788
10077,11301,28789
11901,11402,28789
13041,11402,28789
17636,11301,28789
18616,11404,28789
13828,11504,28790
14533,11402,28790
15110,11502,28790
15329,11502,28790
15466,11504,28790
15533,11504,28790
15820,11502,28790
16433,11504,28790
16734,11300,28790
18162,11300,28790
18242,11507,28790
18465,11502,28790
18667,11502,28790
16802,11402,28791
14628,11304,28793
11170,11403,28795
14090,11402,28795
14593,11403,28795
14868,11302,28795
15701,11403,28795
18812,11304,28795
10077,11302,28797
11901,11302,28797
17636,11402,28797
18616,11305,28797
13041,11302,28798
13828,11404,28798
16734,11301,28798
18242,11407,28798
14533,11403,28799
15110,11402,28799
15329,11402,28799
15466,11404,28799
15533,11404,28799
15820,11402,28799
16433,11404,28799
18162,11301,28799
10167,11502,28800
11586,11504,28800
11655,11504,28800
12842,11300,28800
13744,11502,28800
14179,11504,28800
14629,11502,28800
15787,11504,28800
15905,11507,28800
16705,11300,28800
18465,11402,28800
18667,11402,28800
18751,11504,28800
16802,11303,28801
11170,11304,28803
14593,11302,28803
15701,11404,28803
13828,11305,28805
14090,11303,28805
16734,11402,28805
17636,11403,28806
18242,11308,28806
15466,11304,28807
15533,11403,28807
16433,11304,28807
18162,11302,28807
11586,11404,28808
12842,11301,28808
14533,11404,28808
15110,11403,28808
15905,11407,28808
16705,11301,28808
10167,11402,28809
11655,11404,28809
14179,11404,28809
15329,11403,28809
15820,11303,28809
11453,11300,28810
12615,11502,28810
13691,11300,28810
13744,11402,28810
14257,11507,28810
14629,11402,28810
15787,11404,28810
18465,11403,28810
18667,11303,28810
18751,11404,28810
15701,11305,28812
17636,11304,28813
18242,11209,28813
15533,11302,28814
16734,11403,28815
11586,11305,28816
12842,11302,28816
15110,11404,28816
15905,11408,28816
16705,11302,28816
14533,11305,28817
15820,11404,28817
11655,11303,28818
14179,11403,28818
14257,11407,28818
15329,11304,28818
10167,11403,28819
11453,11301,28819
13691,11301,28819
15787,11305,28819
18465,11404,28819
11819,11504,28820
12615,11402,28820
13147,11507,28820
13744,11403,28820
14403,11507,28820
14629,11403,28820
16250,11504,28820
17227,11300,28820
17561,11502,28820
18242,11109,28820
18401,11504,28820
18751,11303,28820
19326,11300,28820
15905,11409,28823
16734,11404,28823
14257,11308,28825
15110,11305,28825
14179,11302,28826
15820,11305,28826
10167,11304,28827
11453,11302,28827
13691,11401,28827
18242,11110,28827
11819,11404,28828
13147,11407,28828
14629,11404,28828
18465,11305,28828
12615,11403,28829
13744,11304,28829
14403,11407,28829
16250,11404,28829
17227,11301,28829
17561,11402,28829
19326,11301,28829
11478,11300,28830
15293,11502,28830
15298,11502,28830
15905,11309,28830
18057,11300,28830
18401,11404,28830
19255,11502,28830
16734,11305,28831
14257,11209,28832
13691,11402,28834
11819,11303,28836
13147,11307,28836
14629,11305,28836
12615,11404,28837
14403,11307,28837
15905,11209,28837
17227,11402,28837
17561,11403,28837
19326,11402,28837
11478,11301,28838
16250,11304,28838
11453,11403,28839
14257,11109,28839
15293,11402,28839
15298,11402,28839
18057,11301,28839
18401,11303,28839
19255,11402,28839
10826,11504,28840
10882,11502,28840
15248,11502,28840
16421,11300,28840
17435,11504,28840
19209,11300,28840
19547,11504,28840
13691,11303,28842
13147,11208,28843
14403,11208,28844
15905,11109,28844
17561,11304,28844
11478,11302,28845
12615,11305,28845
19326,11403,28845
11453,11404,28846
14257,11110,28846
17227,11403,28846
18057,11402,28847
10826,11404,28848
15293,11302,28848
10882,11402,28849
15248,11402,28849
15298,11403,28849
16421,11301,28849
17435,11404,28849
19209,11301,28849
19255,11403,28849
19547,11404,28849
10884,11300,28850
13147,11109,28850
18601,11502,28850
19996,11502,28850
14403,11108,28851
15905,11110,28851
19326,11404,28852
11453,11305,28853
17227,11404,28854
10826,11403,28855
18057,11403,28856
13147,11110,28857
15298,11404,28857
16421,11302,28857
19255,11304,28857
19547,11304,28857
10882,11302,28858
10884,11301,28858
14403,11109,28858
15248,11303,28858
17435,11403,28858
18601,11402,28858
19209,11402,28858
19996,11402,28859
12102,11300,28860
12338,11300,28860
13951,11502,28860
14100,11507,28860
15241,11507,28860
15694,11504,28860
19326,11305,28861
10826,11302,28862
17227,11305,28863
18057,11304,28864
13147,11111,28865
14403,11110,28865
18601,11303,28865
10884,11402,28866
15298,11305,28866
17435,11302,28866
19209,11303,28867
19996,11403,28867
12102,11301,28868
13951,11402,28868
12338,11301,28869
14100,11407,28869
15694,11404,28869
10295,11502,28870
10725,11504,28870
11498,11300,28870
15214,11502,28870
15241,11407,28870
17235,11504,28870
17454,11507,28870
18468,11502,28870
18793,11300,28870
19779,11300,28870
14403,11010,28873
10884,11403,28874
19996,11404,28874
12102,11402,28876
13951,11303,28876
15694,11303,28876
12338,11402,28877
14100,11307,28877
10295,11402,28878
10725,11404,28879
11498,11301,28879
15214,11402,28879
15241,11307,28879
17235,11404,28879
17454,11407,28879
18468,11402,28879
18793,11301,28879
19779,11301,28879
13569,11300,28880
13667,11300,28880
15840,11504,28880
16747,11502,28880
17119,11504,28880
17618,11502,28880
18705,11504,28880
10884,11304,28881
19996,11305,28882
12102,11303,28884
14100,11208,28884
12338,11303,28885
10295,11302,28886
10725,11303,28887
11498,11302,28887
15241,11308,28887
17235,11304,28887
17454,11308,28887
18793,11402,28887
19779,11402,28887
13667,11301,28888
13951,11404,28888
15214,11303,28888
18468,11403,28888
13569,11301,28889
15840,11404,28889
16747,11402,28889
17119,11404,28889
17618,11402,28889
18705,11404,28889
10502,11507,28890
12176,11502,28890
12463,11502,28890
12868,11504,28890
13253,11502,28890
14370,11504,28890
17623,11502,28890
14100,11109,28891
18468,11404,28894
13667,11402,28895
13951,11305,28895
15241,11209,28895
17454,11209,28895
18793,11403,28895
19779,11303,28896
13569,11401,28897
15840,11305,28897
17119,11305,28897
18705,11304,28897
12176,11402,28898
12463,11402,28898
12868,11404,28898
14100,11110,28898
16747,11303,28898
17618,11403,28898
10502,11407,28899
14370,11404,28899
17623,11402,28899
12075,11300,28900
12472,11300,28900
13207,11300,28900
13253,11402,28900
15437,11507,28900
15712,11504,28900
16394,11504,28900
17378,11507,28900
17902,11300,28900
15214,11404,28901
11498,11402,28902
18468,11305,28902
18793,11304,28902
15241,11109,28903
17454,11109,28903
13569,11402,28904
13667,11403,28904
17618,11404,28905
12868,11403,28906
14100,11111,28906
10502,11307,28907
12176,11303,28907
12463,11302,28907
14370,11403,28907
17623,11403,28907
12075,11301,28908
15712,11404,28908
12472,11301,28909
13207,11301,28909
15437,11407,28909
16394,11404,28909
17378,11407,28909
10936,11504,28910
12188,11502,28910
13253,11403,28910
13351,11300,28910
14792,11502,28910
15214,11305,28910
15764,11504,28910
16193,11300,28910
16466,11300,28910
16848,11502,28910
17009,11300,28910
17902,11301,28910
19684,11502,28910
13667,11304,28911
15241,11110,28911
17454,11110,28911
11498,11403,28912
12868,11302,28913
10502,11208,28914
13569,11403,28914
14370,11302,28914
17618,11305,28914
17623,11404,28915
12075,11402,28916
15712,11305,28916
12472,11402,28917
13207,11402,28917
15437,11307,28917
17378,11308,28917
10936,11404,28918
16394,11403,28918
12188,11402,28919
13253,11304,28919
13351,11301,28919
14792,11402,28919
15764,11404,28919
16848,11402,28919
17902,11302,28919
19684,11402,28919
12979,11502,28920
13005,11504,28920
13284,11507,28920
13335,11504,28920
14612,11502,28920
15235,11502,28920
15241,11010,28920
16132,11502,28920
16193,11301,28920
16291,11502,28920
16466,11301,28920
16543,11504,28920
17009,11301,28920
17454,11011,28920
17961,11300,28920
10502,11109,28921
11498,11404,28921
13569,11304,28923
17623,11305,28923
12075,11403,28924
15437,11208,28924
17378,11209,28924
12472,11303,28925
13207,11303,28925
10936,11304,28926
16394,11302,28926
15764,11303,28927
10502,11110,28928
12188,11303,28928
12979,11402,28928
13284,11407,28928
13351,11302,28928
14792,11302,28928
16193,11402,28928
16848,11403,28928
17009,11302,28928
17961,11301,28928
13005,11404,28929
13335,11404,28929
14612,11402,28929
16132,11402,28929
16466,11402,28929
19684,11303,28929
10014,11504,28930
10943,11504,28930
11498,11305,28930
11818,11504,28930
14726,11300,28930
15235,11402,28930
16291,11402,28930
16543,11404,28930
19224,11502,28930
19992,11504,28930
12075,11304,28931
15437,11109,28931
17378,11109,28931
16848,11304,28935
13284,11308,28936
17961,11302,28936
12979,11403,28937
13005,11305,28937
13335,11305,28937
16193,11403,28937
10014,11404,28938
14612,11302,28938
15437,11110,28938
16132,11303,28938
17378,11110,28938
10943,11404,28939
14715,11404,28939
14726,11301,28939
16466,11303,28939
16543,11403,28939
19224,11402,28939
10975,11502,28940
11783,11502,28940
11818,11404,28940
15235,11303,28940
15732,11300,28940
15766,11502,28940
16291,11403,28940
19992,11404,28940
13284,11209,28943
12979,11404,28944
10014,11303,28945
16193,11304,28945
10943,11403,28947
14726,11302,28947
15437,11010,28947
16543,11302,28947
17378,11010,28947
10975,11402,28948
14715,11405,28948
15732,11301,28948
16291,11304,28948
19224,11403,28948
11783,11402,28949
11818,11305,28949
15766,11402,28949
19992,11403,28949
12403,11504,28950
12804,11504,28950
13284,11109,28950
15605,11502,28950
16872,11502,28950
18838,11504,28950
12979,11305,28953
17961,11403,28954
10943,11302,28955
19224,11304,28955
10975,11403,28956
14715,11306,28956
15732,11402,28956
13284,11110,28957
19992,11302,28957
11783,11403,28958
12403,11404,28958
15766,11302,28958
12804,11404,28959
15605,11402,28959
16872,11402,28959
18812,11404,28959
18838,11404,28959
10804,11300,28960
11388,11502,28960
13457,11300,28960
13505,11504,28960
14766,11502,28960
15058,11504,28960
18236,11502,28960
18315,11504,28960
18556,11300,28960
19645,11504,28960
17961,11404,28962
10975,11404,28963
14715,11307,28963
15732,11403,28964
12403,11304,28965
13284,11011,28965
11783,11404,28966
12804,11305,28967
15605,11403,28967
16872,11303,28967
18812,11405,28967
18838,11403,28967
11388,11402,28968
14766,11402,28968
10804,11301,28969
13457,11301,28969
13505,11404,28969
15058,11404,28969
18236,11402,28969
18315,11404,28969
19645,11404,28969
11476,11502,28970
11979,11502,28970
12375,11504,28970
12480,11504,28970
12766,11504,28970
14236,11502,28970
14715,11308,28970
14884,11300,28970
15189,11504,28970
16351,11504,28970
18411,11507,28970
18556,11301,28970
19635,11504,28970
15732,11304,28971
17961,11305,28971
10975,11305,28972
15605,11304,28974
18838,11302,28974
18812,11306,28975
11388,11403,28976
11783,11305,28976
14766,11403,28976
10804,11302,28977
13457,11302,28977
14715,11309,28977
18236,11303,28977
11476,11402,28978
13505,11305,28978
15058,11403,28978
18315,11403,28978
19645,11403,28978
11979,11402,28979
12375,11404,28979
12480,11404,28979
14236,11402,28979
14884,11301,28979
15189,11404,28979
16453,11405,28979
18411,11407,28979
18556,11402,28979
11154,11502,28980
12766,11404,28980
14836,11502,28980
16100,11504,28980
16351,11404,28980
17975,11507,28980
18443,11507,28980
18473,11507,28980
19363,11502,28980
19635,11404,28980
19886,11507,28980
18812,11307,28982
11388,11404,28983
14766,11404,28983
14715,11310,28984
11476,11403,28985
12375,11305,28986
15058,11302,28986
16453,11406,28986
18315,11302,28986
19645,11302,28986
11979,11303,28987
12480,11303,28987
14236,11303,28987
14884,11402,28987
15189,11403,28987
18411,11308,28987
18556,11303,28988
11154,11402,28989
11819,11404,28989
12766,11403,28989
12842,11402,28989
14836,11402,28989
16100,11404,28989
16351,11303,28989
17975,11407,28989
18443,11407,28989
18473,11407,28989
18812,11308,28989
19363,11402,28989
19635,11305,28989
19886,11407,28989
10264,11300,28990
13247,11300,28990
14515,11502,28990
14577,11300,28990
14646,11502,28990
17652,11502,28990
17860,11502,28990
18265,11504,28990
19842,11504,28990
14715,11311,28991
11388,11305,28993
11476,11404,28993
14766,11305,28993
16453,11407,28993
15189,11302,28994
18411,11209,28994
14884,11403,28995
18812,11309,28996
11154,11403,28997
12766,11302,28997
12842,11403,28997
17975,11408,28997
18443,11307,28997
18473,11308,28997
19886,11307,28997
10264,11301,28998
10804,11402,28998
11819,11405,28998
13247,11301,28998
14515,11402,28998
14715,11312,28998
14836,11403,28998
16100,11403,28998
18265,11404,28998
19363,11403,28998
14646,11402,28999
17860,11402,28999
19842,11404,28999
14577,11301,29000
15205,11507,29000
15295,11300,29000
16040,11502,29000
16971,11502,29000
17652,11402,29000
17873,11502,29000
11476,11405,29001
18411,11109,29001
16453,11408,29002
14884,11304,29003
18812,11310,29003
17975,11309,29004
18443,11208,29004
18473,11208,29004
19886,11308,29004
10264,11401,29005
11154,11404,29005
11819,11406,29005
12842,11404,29005
14715,11313,29005
18265,11303,29005
13247,11402,29006
14836,11404,29006
10804,11403,29007
14515,11403,29007
14646,11303,29007
16100,11302,29007
19363,11404,29007
15295,11301,29008
17860,11403,29008
18411,11110,29008
19842,11403,29008
11476,11406,29009
13828,11306,29009
14577,11402,29009
15205,11407,29009
16040,11402,29009
16453,11409,29009
16734,11206,29009
16971,11402,29009
17873,11402,29009
18401,11403,29009
12156,11504,29010
13021,11502,29010
15115,11502,29010
15874,11502,29010
16711,11502,29010
17652,11403,29010
18355,11300,29010
18812,11311,29010
18968,11502,29010
19141,11504,29010
19886,11208,29010
11819,11407,29011
17975,11209,29011
18443,11109,29011
18473,11109,29011
10264,11402,29012
14715,11314,29012
11154,11305,29013
12842,11305,29013
10804,11404,29015
13247,11303,29015
13828,11307,29015
14515,11304,29015
14836,11305,29015
17860,11404,29015
11476,11407,29016
15295,11402,29016
16453,11310,29016
16734,11107,29016
19363,11305,29016
15205,11308,29017
18411,11011,29017
18812,11312,29017
19842,11302,29017
19886,11109,29017
12156,11404,29018
13021,11402,29018
14577,11303,29018
16040,11403,29018
16971,11302,29018
17975,11109,29018
18401,11404,29018
18443,11110,29018
18473,11110,29018
14715,11215,29019
15115,11402,29019
15533,11403,29019
15874,11402,29019
17636,11404,29019
17652,11404,29019
17873,11303,29019
18355,11301,29019
19141,11404,29019
14916,11300,29020
15311,11502,29020
15518,11502,29020
16069,11300,29020
16598,11507,29020
16711,11402,29020
17432,11504,29020
10264,11303,29021
13828,11308,29021
18968,11402,29021
10804,11305,29023
16453,11311,29023
16734,11008,29023
17860,11305,29023
11476,11408,29024
15205,11208,29024
18812,11313,29024
19886,11110,29024
16040,11404,29025
12156,11303,29026
14715,11316,29026
15295,11403,29026
15533,11304,29026
17975,11110,29026
18355,11402,29027
18401,11405,29027
18443,11010,29027
18473,11010,29027
13021,11302,29028
13828,11309,29028
14916,11301,29028
15115,11403,29028
17432,11404,29028
17636,11305,29028
15874,11302,29029
16069,11301,29029
16598,11407,29029
17652,11305,29029
19141,11403,29029
11232,11504,29030
11598,11502,29030
12429,11504,29030
14420,11502,29030
15311,11402,29030
15518,11402,29030
16453,11312,29030
16711,11303,29030
16734,10909,29030
17209,11502,29030
17556,11504,29030
17921,11300,29030
18486,11504,29030
11476,11309,29031
15205,11109,29031
18812,11314,29031
18968,11302,29031
14715,11317,29033
15295,11304,29033
13828,11310,29034
16040,11305,29034
12842,11306,29035
14916,11402,29035
15115,11404,29035
18401,11406,29035
17975,11111,29036
16069,11302,29037
16453,11313,29037
16734,10809,29037
17432,11304,29037
18355,11403,29037
19141,11302,29037
11232,11404,29038
11476,11310,29038
15205,11110,29038
16598,11308,29038
18812,11315,29038
11598,11402,29039
12429,11404,29039
14420,11402,29039
17209,11402,29039
17556,11404,29039
17921,11301,29039
18486,11404,29039
18601,11404,29039
19326,11206,29039
13470,11504,29040
13828,11311,29040
13850,11502,29040
14715,11318,29040
15311,11403,29040
15518,11403,29040
15882,11504,29040
17159,11504,29040
17886,11300,29040
19512,11300,29040
12842,11207,29042
15115,11305,29042
18401,11307,29042
10264,11404,29043
14916,11403,29043
15533,11405,29044
16453,11314,29044
16734,10709,29044
11232,11304,29045
11476,11411,29045
16598,11208,29045
18355,11304,29045
18812,11316,29045
13828,11312,29046
19326,11106,29046
12429,11304,29047
14715,11319,29047
15205,11011,29047
17556,11403,29047
17921,11402,29047
11598,11303,29048
13850,11402,29048
14420,11403,29048
15311,11404,29048
15518,11404,29048
18486,11304,29048
18601,11405,29048
12842,11108,29049
13470,11404,29049
15882,11404,29049
16705,11403,29049
17159,11404,29049
17209,11403,29049
17886,11301,29049
18401,11308,29049
19512,11301,29049
11279,11507,29050
13610,11300,29050
15198,11300,29050
16276,11502,29050
16907,11504,29050
18343,11502,29050
19431,11504,29050
14916,11404,29051
15533,11406,29051
16453,11315,29051
16734,10609,29051
10264,11305,29052
11476,11410,29052
13828,11313,29052
16598,11108,29052
17636,11206,29052
18812,11317,29052
19326,11006,29053
14715,11320,29054
17556,11302,29055
12842,11009,29056
14420,11304,29056
17921,11403,29056
18401,11309,29056
18601,11306,29056
13850,11303,29057
15311,11305,29057
15518,11305,29057
15533,11307,29057
16705,11404,29057
17209,11404,29057
17886,11402,29057
13470,11303,29058
13610,11301,29058
13828,11314,29058
15882,11303,29058
16276,11402,29058
16453,11216,29058
16734,10509,29058
17159,11305,29058
19512,11402,29058
11279,11407,29059
14090,11404,29059
15198,11301,29059
15820,11206,29059
16907,11404,29059
17636,11106,29059
18343,11402,29059
18812,11318,29059
19431,11404,29059
10375,11502,29060
11378,11502,29060
12401,11502,29060
14916,11305,29060
15232,11504,29060
16598,11109,29060
19326,10906,29060
11476,21411,29061
14715,11321,29061
12842,10909,29063
18401,11310,29063
18601,11206,29063
13828,11315,29064
17921,11304,29064
16453,11116,29065
16705,11305,29065
16734,10510,29065
17886,11403,29065
13610,11302,29066
15820,11106,29066
16276,11303,29066
17209,11305,29066
17636,11006,29066
18812,11319,29066
11279,11308,29067
15198,11402,29067
16598,11110,29067
19326,10807,29067
19512,11403,29067
14090,11305,29068
14715,11322,29068
15232,11404,29068
16907,11305,29068
18343,11403,29068
19431,11304,29068
10375,11402,29069
11378,11402,29069
18162,11403,29069
18667,11404,29069
10394,11300,29070
11523,11502,29070
11537,11507,29070
12241,11300,29070
12401,11402,29070
12842,10809,29070
12847,11502,29070
12864,11504,29070
13820,11504,29070
13828,11316,29070
14115,11300,29070
14146,11502,29070
14303,11502,29070
16879,11502,29070
18401,11311,29070
18601,11207,29070
19011,11502,29070
16453,11015,29072
17886,11304,29072
15820,11006,29073
17636,11007,29073
18812,11320,29073
11279,11208,29074
19326,10707,29074
19512,11304,29075
13828,11216,29076
15198,11303,29076
15232,11303,29076
16598,11011,29076
18343,11304,29076
18667,11405,29076
11476,21410,29077
12842,10709,29077
18162,11404,29077
18401,11312,29077
18601,11107,29077
10375,11303,29078
11378,11303,29078
11537,11407,29078
12864,11404,29078
10077,11403,29079
10394,11301,29079
11523,11402,29079
12241,11301,29079
12401,11302,29079
12847,11402,29079
13820,11404,29079
14115,11301,29079
14146,11402,29079
14303,11402,29079
14715,11321,29079
16453,10915,29079
19996,11206,29079
10508,11504,29080
11241,11507,29080
12528,11502,29080
13510,11502,29080
